"PackageFile","Sort","Aggregate","FuzzyLookup","FastLoadInactive","NoTABLOCK","LookupPartialNoCache","SELECT*","OLEDBCommand","CartesianCrossJoin","NonSargableFunctionPredicate","OnTheFlyFunctionExpression","NestedViewReference","PivotWindowFunction","UnionAll","NoLockAdvisory","MergeJoinComponent","ImplicitConversionIndicator","ScriptComponent","ADO.NET_or_ODBC_Provider","ExplicitBufferOrThreadSetting","TempStoragePathSetting","DestinationCommitSizeSetting","ExecutePackageTask","CheckpointSetting","FullReloadIndicator"
"SSISDB/Project_Fact/DWH_TURNOVER_BGA/Fact%20Detail%20Non%20Staff.dtsx","0","0","0","0","0","0","2","0","2","5","3","0","0","533","0","0","2","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_BGA/Fact%20Detail.dtsx","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","2","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_BGA/Fact%20Rekap%20Non%20Staff.dtsx","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_BGA/Fact%20Rekap.dtsx","6","0","0","0","0","0","4","0","2","2","2","0","0","1","0","4","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_BGA/Staging%20Non%20Staff.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_BGA/Staging.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","11","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_NON_STAFF_BGA/Fact%20Detail%20Non%20Staff.dtsx","0","0","0","0","0","0","2","0","2","5","3","0","0","533","0","0","2","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_NON_STAFF_BGA/Fact%20Detail.dtsx","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","2","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_NON_STAFF_BGA/Fact%20Rekap%20Non%20Staff.dtsx","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_NON_STAFF_BGA/Fact%20Rekap.dtsx","6","0","0","0","0","0","4","0","2","2","2","0","0","1","0","4","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_NON_STAFF_BGA/Staging%20Non%20Staff.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_NON_STAFF_BGA/Staging.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","11","0","0","0"
"SSISDB/Project_Fact/DWH_TURNOVER_NON_STAFF_BGA/Upload%20Historis%20Non%20Staff.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","1126","0","0","8","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/End to END CAPEX/Excel%20to%20STG.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/End to END CAPEX/STG%20to%20DWH.dtsx","0","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0","11","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/ESTATE_MILL_COST_PROJECT/FACT_ESTATE_MILL_COST.dtsx","8","0","0","0","0","0","2","0","12","0","0","0","0","940","71","6","24","0","0","0","0","8","0","0","0"
"SSISDB/Project_Fact/ESTATE_MILL_COST_PROJECT/INSERT_REPORT_LEVEL_ESTATE_MILL.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_DIM_COMPANY.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_DIM_LEVEL_BS.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_DIM_LEVEL_PL.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_DIM_SUB_LEVEL_BS.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BALL.dtsx","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_Additions.dtsx","0","8","0","0","0","0","0","0","0","1","1","0","0","285","0","0","10","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_BSIK_BSID_BSAK_BSAD_Looping.dtsx","11","6","0","0","0","0","0","0","0","2","2","0","0","1177","0","6","68","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_Excel_Manual_Upload%201.dtsx","4","1","0","0","0","0","0","0","0","0","0","0","146","1128","0","2","193","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_Excel_Manual_Upload.dtsx","4","1","0","0","0","0","0","0","0","0","0","0","146","1128","0","2","193","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_FAGLFLEXT.dtsx","8","5","0","0","0","0","3","0","0","3","0","0","3","1710","0","4","370","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_FAGLFLEXT_V2.dtsx","4","4","0","0","0","0","1","0","0","1","0","0","1","1190","0","2","220","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_FAGLFLEXT_V3.dtsx","6","3","0","0","0","0","2","0","0","1","0","0","1","0","0","3","16","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_LIABILITIES_STOCK_HOLDERS_EQUITY.dtsx","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_MR_DWH_ReportFact.dtsx","0","1","0","0","0","0","1","0","0","1","2","0","0","0","0","0","14","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_SUMMARIZE.dtsx","0","3","0","0","0","0","0","0","0","0","0","0","0","138","0","0","2","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_SUMMARIZE_V2.dtsx","10","23","0","0","0","0","0","0","0","0","0","0","0","726","0","7","42","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_SUMMARIZE_V3.dtsx","3","10","0","0","0","0","0","0","0","0","0","0","0","341","0","2","20","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_BS_SUMMARIZE_V4.dtsx","0","2","0","0","0","0","0","0","0","0","0","0","0","109","0","0","6","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_BSIS_BSID_BSAD.dtsx","2","2","0","0","0","0","1","0","0","2","0","0","0","2","0","1","14","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_BSIS_BSID_BSAD_KNA.dtsx","2","2","0","0","0","0","1","0","0","3","1","0","0","2","0","1","14","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_COEP.dtsx","2","2","0","0","0","0","1","0","0","1","1","0","0","648","0","1","92","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_Cost%20of%20Goods%20Manufactured.dtsx","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_FAGLFLEXT.dtsx","2","1","0","0","0","0","1","0","0","2","1","0","1","0","0","1","16","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_Gross_Profit.dtsx","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","4","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_MR_DWH_ReportDetailFact.dtsx","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","14","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_MR_DWH_ReportDetailFact_Administrative.dtsx","9","4","0","0","0","0","0","0","0","1","1","0","0","0","0","8","56","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_MR_DWH_ReportFact.dtsx","0","15","0","0","0","0","1","0","0","0","1","0","0","2232","0","0","334","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_Operating%20Expense_Income.dtsx","4","0","0","0","0","0","0","0","0","0","0","0","0","181","0","3","6","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_SUMMARIZE.dtsx","0","3","0","0","0","0","0","0","0","0","0","0","0","138","0","0","2","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_ZTA_MMR_SD003R.dtsx","2","2","0","0","0","0","1","0","0","0","0","0","0","392","0","1","4","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_FACT_FS_PL_ZTA_MMR_SD003R_KNA.dtsx","2","2","0","0","0","0","1","0","0","1","1","0","0","270","0","1","4","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/DWH_Pre_FACT_FS_PL_MR_DWH_ReportDetailFact_Administrative.dtsx","4","2","0","0","0","0","1","0","4","1","1","0","0","221","6","2","17","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/FS/Group_Pipeline_Fact_FS_BS.dtsx","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","24","0","0"
"SSISDB/Project_Fact/FS/Group_Pipeline_Fact_FS_BS_FAGLFLEXT.dtsx","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"SSISDB/Project_Fact/FS/Group_Pipeline_Fact_FS_BS_SUMMARIZE.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0"
"SSISDB/Project_Fact/FS/Group_Pipeline_Fact_FS_Manual%20Excel%20-%20MR.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"SSISDB/Project_Fact/FS/Group_Pipeline_Fact_FS_PL.dtsx","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","28","0","0"
"SSISDB/Project_Fact/FS/Group_Pipeline_Fact_FS_PL_COEP_FAGLFLEXT.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"SSISDB/Project_Fact/FS/Group_Pipeline_Fact_FS_PL_MR_Report.dtsx","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","8","0","0"
"SSISDB/Project_Fact/FS/Group_Pipeline_Fact_FS_PL_Summarized.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0"
"SSISDB/Project_Fact/FS/Group_Pipeline_Fact_FS_PL_ZTA_MMR_SD003R%20-%20BSIS-BSAD-BSID.dtsx","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","8","0","0"
"SSISDB/Project_Fact/Inter Company Loan/FACT_INLOAN.dtsx","1","0","0","0","0","0","11","0","0","43","24","0","8","325","0","0","35","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/Inter Company Loan/MASTER_INLOAN.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/INTERNAL_AUDIT/FACT_INTERNAL_AUDIT.dtsx","0","0","0","0","0","0","11","0","16","30","0","0","32","6","0","0","0","0","0","0","0","14","0","0","0"
"SSISDB/Project_Fact/INTERNAL_AUDIT/MAPPING_AUDIT.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/INVESTOR_RELATIONS_PROJECT/COS_CE.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","287","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/INVESTOR_RELATIONS_PROJECT/PL_BS.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","210","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/INVESTOR_RELATIONS_PROJECT/PS_AS%20(Load%20data%20sebelum%202023).dtsx","4","0","0","0","0","0","2","0","8","2","10","0","3","2","0","2","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/INVESTOR_RELATIONS_PROJECT/PS_AS.dtsx","14","1","0","0","0","0","2","0","11","8","10","0","3","829","0","7","0","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/INVESTOR_RELATIONS_PROJECT/RATIO_QS.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/INVESTOR_RELATIONS_PROJECT/Upload_IR.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/JOURNAL_SPARTA/FACT_JOURNAL_PAYROLL%201.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","423","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/JOURNAL_SPARTA/FACT_JOURNAL_PAYROLL.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","423","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Lap Prod TBS CPO PK/Laporan%20Produksi%20TBS%20CPO%20PK.dtsx","0","0","0","0","0","0","2","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/Laporan GRIR/Fact_GRIR.dtsx","0","0","0","0","0","0","1","0","0","0","5","0","0","1","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/Laporan GRIR/ZTABLE_GRIR_BC.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"SSISDB/Project_Fact/LKK Dashboard/FACT_LKK_DASHBOARD.dtsx","0","0","0","0","0","0","5","0","0","27","2","2","13","105","14","0","0","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/LKK Dashboard/MAPPING_LKK_DASHBOARD.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/MACHINE_LEARNING/FACT_AP_TBS_.dtsx","6","0","0","0","0","0","1","0","0","10","0","0","1","255","0","4","0","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/MACHINE_LEARNING/FACT_ML_YP.dtsx","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/MACHINE_LEARNING/STG_MANUAL_LOAD.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","125","0","0","8","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/MACHINE_LEARNING/STG_ML_YIELD_PREDICTION.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0"
"SSISDB/Project_Fact/MILL_COST_PROJECT/DIM_FOR_FACT_MILL_COST.dtsx","0","0","0","0","0","0","1","0","0","2","0","0","0","204","0","0","8","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/MILL_COST_PROJECT/FACT_MILL_COST.dtsx","6","0","0","0","0","0","5","0","40","0","16","0","45","2659","172","3","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/MILL_COST_PROJECT/FACT_MILL_COST_DASHBOARD.dtsx","0","0","0","0","0","2","2","0","1","0","0","0","2","344","2","0","11","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/MILL_COST_PROJECT/INSERT_DATA_BUDGET_MILL_COST.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","184","497","0","0","14","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/MMR Dashboard/DIM_MMR.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","8","0","0","0"
"SSISDB/Project_Fact/MMR Dashboard/FACT_MMR.dtsx","6","0","0","0","0","0","28","0","3","66","0","0","174","2319","0","3","42","0","0","0","0","11","0","0","0"
"SSISDB/Project_Fact/MMR Dashboard/STG_MMR.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","164","474","0","0","3","0","0","0","0","8","0","0","0"
"SSISDB/Project_Fact/MONITORING_TICKET_WB/FACT.dtsx","0","0","0","0","0","0","3","0","0","4","6","0","0","235","0","0","6","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/MONITORING_TICKET_WB/STAGING%20SAP8.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/MONITORING_TICKET_WB/STAGING.dtsx","0","0","0","0","0","0","1","0","0","2","2","0","0","0","0","0","1","0","0","0","0","12","0","0","2"
"SSISDB/Project_Fact/PAYMENT TREASURY/DIM_PAYMENT.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/PAYMENT TREASURY/FACT_BALANCE_PAYMENT.dtsx","4","0","0","0","0","0","0","0","0","0","0","0","0","364","0","2","5","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/PAYMENT TREASURY/FACT_DETAIL_PAYMENT.dtsx","0","0","0","0","0","0","0","0","0","8","3","0","0","222","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PAYMENT TREASURY/FACT_OUTSTANDING_PAYMENT.dtsx","0","0","0","0","0","0","4","0","0","4","0","0","12","192","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PAYMENT TREASURY/FACT_PERFORMANCE_PAYMENT.dtsx","0","0","0","0","0","0","3","0","0","12","0","0","0","183","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/PAYMENT TREASURY/FACT_SUMMARY_PAYMENT.dtsx","0","0","0","0","0","0","3","0","0","10","0","0","0","334","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PAYMENT TREASURY/MAPPING_GROUP_PAYMENT.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PAYMENT TREASURY/Package1.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/PAYMENT_REALIZATION/Dim_Payment_Mapping.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/PAYMENT_REALIZATION/Fact_Payment.dtsx","0","0","0","0","0","0","0","0","3","0","0","0","3","177","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/PAYMENT_VERIFICATION_MONITORING_PROJECT/Dashboard%20Payment%20Verification.dtsx","11","0","0","0","0","0","0","0","0","0","0","0","20","12","0","0","4","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PEMAKAIAN_PUPUK_PROJECT/AKTUAL_PEMAKAIAN_PUPUK.dtsx","0","0","0","0","0","0","4","0","4","20","1","0","2","443","0","0","2","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/PEMAKAIAN_PUPUK_PROJECT/MAPPING_BAHAN_PUPUK.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/PEMAKAIAN_SOLAR/AREAL_STATEMENT_PROPORSI_MANUAL_LOAD.dtsx","0","0","0","0","0","0","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/PEMAKAIAN_SOLAR/Fact_Pemakaian_Solar%20v2.dtsx","0","0","0","0","0","0","9","0","0","67","0","0","35","2381","0","0","6","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PEMAKAIAN_SOLAR/Fact_Pemakaian_Solar.dtsx","4","0","0","0","0","0","0","0","8","14","0","0","22","0","0","2","2","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/PEMAKAIAN_SOLAR/Fact_Pemakaian_Solar_Inti.dtsx","0","0","0","0","0","0","3","0","7","23","0","0","19","338","0","0","1","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/PEMAKAIAN_SOLAR/Master_Group_Solar.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PERFORMANCE_QUALITY_BGS/Fact.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/PERFORMANCE_QUALITY_BHS/Fact.dtsx","0","0","0","0","0","0","0","0","4","2","2","0","5","434","0","0","6","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/PPH21_DJP/DIM_TAX_PAYMENT.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/PPH21_DJP/DIM_TAX_PPH21.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/PPH21_DJP/DIM_TAX_UNFIKASI.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/PPH21_DJP/FACT_DJP.dtsx","0","0","0","0","0","0","2","0","0","1","0","0","0","2","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PPH21_DJP/FACT_PPH_ANNUAL.dtsx","0","0","0","0","0","0","2","0","1","0","0","0","3","1","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/PPH21_DJP/FACT_PPH_ANNUAL_SPLIT.dtsx","0","0","0","0","0","0","2","0","0","0","0","0","24","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/PPH21_DJP/FACT_PPH21.dtsx","0","0","0","0","0","0","1","0","6","0","2","0","0","1049","0","0","13","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PPH21_DJP/FACT_TAX_PAYMENT.dtsx","0","0","0","0","0","0","1","0","4","0","1","0","0","219","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/PPH21_DJP/FACT_UNIFIKASI.dtsx","0","0","0","0","0","0","3","0","10","3","0","0","3","412","0","0","5","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/premi dan lembur monitoring/DWH_STG%20to%20DWH_DM.dtsx","0","0","0","0","0","0","26","0","0","7","0","0","1","955","0","0","62","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/premi dan lembur monitoring/DWH_STG%20to%20DWH_DM_backup.dtsx","0","0","0","0","0","0","24","0","0","5","0","0","4","778","0","0","60","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PRPOGR_Dashboard/Fact%20-%20fact_pr_po_gr.dtsx","0","0","0","0","0","0","1","0","0","48","30","0","0","1259","0","0","11","0","0","0","0","7","0","0","0"
"SSISDB/Project_Fact/PRPOGR_Dashboard/Mapping%20Material%20dan%20Hari%20Libur.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","6","0","0","0"
"SSISDB/Project_Fact/PRPOGR_Dashboard/RPS%20-%20ZMM_PRPOGR_FRC%201.dtsx","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/PRPOGR_Dashboard/RPS%20-%20ZMM_PRPOGR_FRC.dtsx","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/PRPOGR_Dashboard/STG%20-%20ZMM_PRPOGR_FRC.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/PRPOGR_Dashboard/STG_COSS.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/PRPOGR_Dashboard/STG_COVP.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/RANKING_PAYROLL/FACT_RANKING_PAYROLL.dtsx","0","0","0","2","0","0","15","0","10","22","0","0","212","1129","19","0","15","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/RANKING_PAYROLL/MAPPING_RANKING_PARAM.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/REALISASI VS ANGGARAN HO PROJECT/DIMENSI_REALIASI_VS_ANGGARAN_HO.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/REALISASI VS ANGGARAN HO PROJECT/FACT_REALISASI_VS_ANGGARAN_HO.dtsx","4","0","0","0","0","0","0","0","12","1","12","0","3","1318","4","3","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/REALISASI VS ANGGARAN HO PROJECT/FACT_REALISASI_VS_ANGGARAN_HO_Backup.dtsx","4","0","0","0","0","0","0","0","12","4","12","0","3","1312","0","3","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/REALISASI VS ANGGARAN HO PROJECT/INSERT%20MAPPING.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/REALISASI VS ANGGARAN HO PROJECT/UPLOAD_PTAB_RELOKASI_COP.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/Rekapitulasi/Fact_Rekapitulasi.dtsx","12","0","0","0","0","0","2","0","0","3","0","0","0","4","0","6","4","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/RELOKASI_BUDGET_PROJECT/FACT_RELOCATION_BUDGET.dtsx","11","2","0","0","0","0","7","0","16","2","11","0","6","339","24","4","0","0","0","0","0","11","0","0","0"
"SSISDB/Project_Fact/RELOKASI_BUDGET_PROJECT/FACT_RELOCATION_BUDGET_OLD.dtsx","5","1","0","0","0","0","1","0","16","3","13","0","6","325","4","1","34","0","0","0","0","10","0","0","0"
